id,username,content,rating,date,country,time_using_app
710449,.YST,"Extremely default.
 The only thing that we use it for is to scan the products and it can not even do that.",1,"March 10, 2021",Greece,5 months using the app
642825,"The Yarn Club, Inc","I am disappointed I will now have to pay for features I do not use just to keep the few I do use. Here is a feature I need that is currently not available on PRO but should be.
 I cannot partially fulfill an order for in-store pick up. I can if the items are being shipped, but not if the customer is local. If a customer pre orders a holiday item plus adds in stock items to their cart, I cannot fill only the in-stock items and leave the holiday item as partially filled like you can when an item ships.
 I am sad Shopify is making the change during our busy season. Please wait until February when retail is slower. I really cannot absorb the additional fees this year. Your timing could be better.
 Updated 11/1/20: The new POS Lite is too limitting but POS pro is too much for my little shop. I occasionally need to exchange an item for a customer, ship to customers who are in quarantine, and use Stocky. I do not need the other features and do want to pay for them. Now I need to look at dropping the apps I use to make up for the difference. Do you have a free label making app? I love Lucky Orange, but they may get bumped. Your timing is horrible. Now I need to look around for another POS.",1,"Edited November 2, 2020",United States,5 months using the app
668107,Suki's Wardrobe,"The POS app is much better than some I've tried and works well with my eCom site that is also run by Shopify. Customer service is excellent. There are still some improvements to be made before I'm able to award 5*, especially as it is a fairly expensive system it feel it should be a little more seamless and a few things need to be ironed out, such as exchanges and refunds, but overall I do believe Shopify to be the best omni-channel option available on the market.",4,"Edited December 4, 2020",United Kingdom,8 months using the app
612629,Arova Kitchens & Bathrooms,"The campaign has talked enough about the new features of this soon-to-pay brand new POS pro.  Here's something I found that need to be fixed before we are actually charged. The NEW POS PRO doesn't allow you to add shipping in a quote. Once you add a shipping, you are only allowed to either 'go back' or to 'checkout'.  The NEW POS PRO doesn't show correct staff who sent out the quote. The app requires an account with full permission to sign in and then a staff with restricted permission to log in with their pin. Once a quote is sent out by a staff without full permission, the quote is always linked to the account owner. Once customer pays the quote online, the system attributes the sales to the account owner instead of the staff who actually sent out the quote, causing report issues.",2,"August 19, 2020",Australia,Over 1 year using the app
672836,Lewis Yates,"POS is a simple way of using a shop till. It syncs brilliantly with your E-Store and is pretty seamless. I think over time it will improve, such as more sophisticated options with customers purchases such as accounts, credit limits etc. Also be careful of discounts, we found it was easy to make mistakes and charge the customer wrong amounts. We've overcome that now.",4,"Edited December 14, 2020",United Kingdom,7 months using the app
789782,This That And The Other Thing Red Deer / U Pick Koffee Red Deer,The POS is easy to use and has allowed us to better sell our items. We are now selling without issues and have ordered the Shopify Card Reader.,4,"September 19, 2021",Canada,7 months using the app
912816,Weinberg Shop,"Wir verwenden diese App nun bereits 1 Jahr lang, aber seitdem tut sich wenig bei den Verbesserungen. Das UI könnte viel mehr Anpassungen gebrauchen, z. B. die Größen der Kachel, die UX ist wenig intuitiv. Dazu wird uns seit Wochen immer wieder eingeblendet, dass TSE nicht aktiv ist. Die Z-Bons zeigen selten die richtigen Umsätze, immer wieder fallen Kartenzahlungen hinten runter. Alles in allem leider kein verlässliches System. Wir werden uns eine Alternative suchen",2,"July 3, 2022",Germany,Over 1 year using the app
771108,Handcrafted By B,"I used this at a pop up show last weekend and it was utter trash! I didn’t have good solid data connection so it wouldn’t accept card payments. I lost so many sales because their offline mode doesn’t accept cards. What the heck, I’m going back to square!",1,"August 4, 2021",United States,4 months using the app
818178,Totes Meer & mehr,"Lässt sich recht gut mit arbeiten, nur beim Checkout fehlt mir eine komfortable Funktion (die jetzige Trinkgeldfunktion ist zu umständlich), um den vom Kunden erhöhten Endbetrag (""Trinkgeld"") einzugeben und darauf basierend dann die (schon vorhandenen) Wechselgeld-Infos zu erhalten.
 Alles in allem würde ich aber sagen, dies ist ""Jammern auf hohem Niveau"" ;-)",4,"Edited November 24, 2021",Germany,7 months using the app
20623,Spoil Me Kidz Boutique,"The benefit to the Shopify POS is that it integrates your online store with your brick and mortar store and syncs the inventory. This saves a lot of labor time. It is also easy to use and doesn't require much training.  The Cons... It only works with certain overpriced equipment.  There is no option to exchange an item, which is a pretty standard thing amongst POS systems. You must refund as store credit and then use store credit to purchase the new item. The system does not keep track of the store credit. You only have a receipt to go by. There is nothing to stop the customer from trying to use that store credit again.  You need to use Shopify as the payment gateway otherwise you cannot use their card swiper and will need to process credit cards with a different system (Shopify tech support tells you that you can use any gateway without mentioning the fine print).  It allows employees to discount items up to %100 off without the need of a managers approval. However, it does not allow you to change the price of an item when checking out a customer... only lets you discount. This issue came up when there was a mistake with the price of an item and my employee had no way of correcting it at time of checkout.  The system constantly loses contact with the wireless barcode scanner, card swiper, and receipt printer. You have to restart the POS app to reconnect them while the customers are standing and waiting.   Overall, it is a good system to help keep track of all of your stores and sales. If inventory syncing is not that important for you, there really is no reason to overpay for the Shopify POS.",2,"January 2, 2015",United States,Over 1 year using the app
1019103,Shop Fitted Boutique,"PSA: When you enter in an address to collect sales tax, they do not have the correct tax rate system. I entered my correct address, which on the government website has a 3.5% local sales tax rate, but because Shopify POS is super behind, they use a ""Basic System"" to determine the tax rate, which is 4% lower than it should have been, leaving ME to pay the remaining taxes out of pocket. I am not sure how this app is even legal if they cant even provide the correct tax rate!",1,"January 18, 2023",United States,4 months using the app
115808,Airport General Store,"We are having a problem with the scanner,IT DOES NOT WORK.I feel I'm getting the ''runaround''.We purchased all the equipment 2weeks ago and still cannot barcode anything.We called on Fri,Sat,and Sun and got nobody.The scanner came with no instructions so we went online to learn how to set up.It took 2 days to get a response,ok sat. and sun. I thought they had 24-7 help.seems to be 9to5. mon. thru fri. The box it came in seemed to be opened before.We have a lot of product on the online store and we have to manually remove items if we sell out of our store front,I hope we don't sell something we don't have.I find it odd they don't call,we have to do everything via email which takes a lot longer.My advise buy the CHS 7Ci on eBay and save $70.00,at least you can return it with no questions asked and ''you get the stand with it''.So we wait for another email:( This process took 5 days and they finally said the scanner is bad.What took 5 days to do via email would have taken 5 minutes buy phone. Now we wait to be approved by the ""hardware dept""for a new one,we are now 9 days without a scanner,waiting for another email :( So we were told to buy another scanner before they even credit my account.This all started on 3/3/17,it is now 3/12/17,we went to eBay and bought a used one.I will update this as I go.Still waiting for credit on the bad scanner,and a SHIPPING LABEL!!!!!!!!!! Do not use this company.",1,"Edited March 12, 2017",United States,4 months using the app
650783,Be Easy Brewing,"I used PRO during the trial for the first few months, switched to classic which was simple and did everything I needed it to do. Now the lite feature is useless as I can't create just POS accounts without paying for their service. Don't need to fulfill or create orders or anything special, just checkout customers and have inventory and revenue show up in our Shopify system. Basically now to make it usable you need to pay the monthly fee, per each location, to use it as a register. The old was better because you could pull up a collection of products and add from it. In this upgrade version each time you open a collection and add an item, you get taken back to the main screen, so you have to keep opening and adding it. If people want new features and want to pay for them, that is fine for both parties. However taking away POS only accounts, custom receipts, and other options previously available and putting them behind a paywall is not innovative or helpful in anyway.",1,"October 31, 2020",Japan,4 months using the app
710772,Construction Products,The latest version of the App is absolute trash. Our staff hate it...completely confusing and time consuming when you have a customer waiting. Bring back the old version!,1,"March 10, 2021",New Zealand,4 months using the app
35551,Bake A Cake 2,I guess this system works best for an online store. For my physical retail store it lacks a lot features Counterpoint POS offers with their basic service.  I will be closing my store with shopify.,2,"December 30, 2015",United States,About 1 year using the app
100312,Blayney Sew N More,"This is a good app unless you do a quick sale and need a decimal point on the number pad. I have a fabric shop, where customers buy in all sorts of increments and this POS does not work for this. I contacted support about this problem and their advice was to make customers purchase in set increments - I don't think so!!! I will be cancelling this app.",3,"January 5, 2017",Australia,About 1 year using the app
642790,Good Cheese,"I'm disappointed we're having to switch over to a paid POS system just to retain the existing functionality offered with the previous App. It wouldn't be so bad if we were getting more value out of it but, none of the features they've introduced are particularly useful in a retail setting. I would happily trade in the ability to customize my home screen for the ability to process refunds in a practical manner. I hesitate to say but, it even appears that we will be losing value from the time it's going to take to parse out all of the nuanced differences and retrain my staff. Navigation in general is not intuitive for users of the previous app. The verbiage has for the most part completely changed and is not in-line with the standards set by other POS systems. The cashout is confusing. All in all, it seems like a product designed by software engineers for software engineers and not retail salespeople. If you are in a situation where you do not need to rely on the Shopify POS for inventory management I would not recommend it. As of 10/17/2020 - Back with more observations... The product search is indexed is completely differently from the previous POS and the shopify online store App. For example: Searching for a popular product we sell called ""Delice"" now pulls up search results for every single item on our online store with the word ""delicate"" in the description. For most use cases this sort of thing is probably pretty edge but we have hundreds of SKUs and delicate is a pretty common adjective in the wine/fine food industry. There is also a relatively significant delay in applying tax to the total cost of sales which is leading to a lot of cash out errors during peak periods. Also note none of your configuration from the previous version of the app (such as payment method settings) will carry over. Between the new monthly cost and the time I'm spending retraining/figuring out how to make this version of the POS function at the same level of efficiency as the previous one I'm definitely losing money. Downgrading my review to 1 star. Will be switching as soon as I figure out how to manage my inventory without it.",1,"Edited October 17, 2020",Canada,3 months using the app
1089335,The Combat Company,"Really not designed well, can't use Laptop/PC (which runs Shopify!), scanning items takes too long, with too many 'select' steps, just want to barcode scan and move quickly to get customers through in-store checkout process. Buggy connectivity to Wisepad3 card reader. Merchant fees are higher than using a standalone EFTPOS machine (even after Shopify surcharge). Only reason still have this app is it is a stitch-up for some Stocky app functionality :(",1,"May 1, 2023",Australia,3 months using the app
1098474,Seinde Signature,"You get to pay an extra $92 for the admin panel that includes an overpriced website hosting you just might never ever need. Then it uses only very few options of printers which are really scare in locations and outside US and Europe and unnecessarily expensive. An Epson printer costs about $287(excluding shipping fees).  Overall, the coating isn’t friendly or logical at all. Had to drop it. Will not recommend.",1,"May 16, 2023",Nigeria,3 months using the app
476111,"Cate's Concepts, LLC",I'm extremely frustrated with this app.  For a year now I keep getting told that it will shortly support Automatic BOGO.  A core of my in person business is BOGO and no support.  This is not hard to code.  It appears they just don't care.,2,"November 20, 2019",United States,12 months using the app
8711,Special Tech DJ,"This review is an update to Shopify POS.  We now are starting to use the Shopify POS app as our only POS tool.  Its working great with being able to print barcodes and receipts.  Good thing about the receipt printing is we use a USB Star printer and its hooked up to our Apple Airport Extreme which allows it to print from our iPad without needing the LAN version of the printer.  So far so good, its working out and the features are helping us customize it for how we need to use it.",4,"November 30, 2013",United States,5 months using the app
8626,Helios Junks,"*This app had an update which fixed several of my major issues with it, so I've revived this review* This is a solid and much needed addition to the Shopify platform. Its very usable, it requires almost no training to figure it out, is easily integrated into the store. I think the layout could have a few tweaks to make it more seamless (refreshing the selected collection when you start a new order and perhaps making it easier to select collections for example) but overall its pretty fast to use, and wont cause much of a headache. There are a few reasons why I haven't given this a higher rating, firstly is that its expensive. We already pay a premium price for backend hosting of our store, really this is a $49 a month fee simply to process offline transactions. Really its a premium price for a basic product. The app has some limitations, reports on the app are non existent, other than a sales tally. That means you have no way of knowing how many of a particular product has been sold, how much you've made each hour, how much from different collections you've sold. Theres a lot of useful information that you should have access to on the fly, but you don't unless you use the computer interface.  The use of printers/ scanners and till drawers is limited to only very specific models. This no doubt makes the installation of the physical POS assets easy and very reliable, however unless you live in North America the receipt printers and till drawers aren't really readily available, so you have to buy a more expensive version off eBay, which is disappointing. Even the inclusion of AirPrint would be very welcome. The ability to see product descriptions in the app would also be useful, often if you sell a large amount of products, someone might have a questions which you cant readily answer, but having that information available to you would be very useful. Ultimately its very useful. It is a real timesaver when it comes to updating quantities manually which is really its most redeeming feature. I don't think its quite equal to the $600 a year price you have to pay, its not really a complete system yet, but I suspect it might be after a few big updates.",3,"November 27, 2013",Australia,11 months using the app
891313,Styleplanet,Ich habe diese Point of SALE Shopify App in Zusammenhang mit Plentymarkets benutzt nun habe ich ein Riesen Problem dass wir nämlich keine Artikel bestellt und Aufträge in das Plentymarkets ERP System geschrieben. Ich hoffe es gibt bald eine Lösung. Somit ist die Kasse für uns leider unbrauchbar. Schade,1,"May 17, 2022",Germany,3 months using the app
653381,Cerini Coffee & Gifts,"Updated Jan 19 2021:
 Changing from 3 stars to 2. Chip reader keeps disconnecting after last update. Contact support, and they think that it's appropriate to remove and reinstall every few days. Totally unexceptable. Should have stuck with my PC based software and hardware. Older review: It's okay, but could be great. A little confusing for staff to understand. Returns are a nightmare. Cannot complete a return if you do not have the original receipt. When exchanging an item you cannot add more than 1 item to the exchange. For example. If someone returns 1 item and wants to buy 2, you would have to do an exchange with 1 item and do an new transaction for the 2nd. Why so complicated? Should be much easier than this.. Our 15 year old POS had more features and made more sense.",2,"Edited January 19, 2021",United States,11 months using the app
550233,Heroes Welcome Comics & Games,All it does is give me an error message while trying to import my products. Called tech support. Was on the phone with for an hour and they were unable to help. This has been a complete waste of my time. I would give zero stars if it was an option.,1,"May 8, 2020",United States,3 months using the app
398517,King Cobra of Florida,"BRAND NEW IPAD PRO AND SHOPIFY POS APP STILL WONT WORK!  WHAT IS THE POINT OF HAVING A SEPARATE CHANNEL FOR ONLINE SALES< AND ANOTHER CHANNEL FOR POINT OF SALE IF THE POS APP STILL TRIES TO IMPORT YOUR ONLINE ITEMS!?!?!??!  THIS MEANS YOUR ONLINE STORE IS ALSO LIMITED TO 5,000 PRODUCTS EVEN IF YOU MARK THEM UNAVAILABLE IN POS CHANNEL!?!?!?!",1,"April 29, 2019",United States,3 months using the app
6921,PoconoVapor,"I really like this interface and is something I have been hoping for. Stripe needs to go though with taking over the whole site.  A week to get paid and won't let us ecig merchants sell online. I'd rather use Square for the POS app and let my cc processor run the site. If I decide to keep it, I'll just except square via its own app running a separate cc scan in Square.",4,"September 14, 2013",United States,4 months using the app
901216,Fusion Tools,"The app definitely needs some layout and user interface work. The cart is not accessible from every screen which makes adding and removing items more difficult and require more steps than necessary. When you add an item to the cart, you can only add one item. If you need to change the quantity of any item you have to go back to the menu, go back to the cart then change the quantity. You should just be able to change the quantity before you add the item to the cart. The ""Ship to customer"" option is only available at the beginning of the sale which is incredibly inconvenient. When my customer decides half way through the sale they'd rather ship instead of carry the items with them. If anything the ""Ship to customer"" option should be a separate page or section before you check out the customer with a simple toggle switch that enables shipping or pick up. My last complaint is that the bluetooth does not reconnect to the card readers if you walk away from your paired reader. In order to get the readers to reconnect I had to either make the my phone or iPad to forget the device or completely restart my phone or iPad. I gave the app 2 stars because it did perform enough for me to make sales but the overall inconvenience of how the app is laid out made my sales in a fast paced environment more stressful as opposed to helpful. I really hope Shopify updates the app to be more user friendly and streamlined. I'm going to try and use it one more time before the end of the year, and if it's still PITA, I'll defiantly be switching to a different option.",2,"June 8, 2022",United States,9 months using the app
938724,Nomad Roasters,"The card reader is always asleep. Trying to wake it up by pressing the power button once according to the onscreen message doesnt work. I have to go back or close the app, open it and login into the app again, or check the connection to wifi. Its just so inconsistent. Im thinking of just dropping this POS and move onto Square or Keeping it all on Venmo business and Zelle. You would think Shopify would have this fixed by now since this has been the biggest complaint from all POS users here.",1,"August 28, 2022",United States,2 months using the app
498685,Lashes By Design,I would like to see some customization of receipts. Customers are so confused because the receipt shows each item with tax included in the price. We would rather show the taxes as a line item at the bottom like 99% of every other store out there ;),3,"January 21, 2020",Canada,8 months using the app
1100064,Tulsa Body Jewelry,"Terrible experience trying to migrate my existing QB data. Don't listen to the sales people that will tell you how simple and automated the process will be. Two months later I'm doing it all myself the hard way. The hardware is all Apple so be ready to replace everything if currently a PC user. It's just like the regular Shopify platform in that several basic and obvious features are lacking and might only be overcome with another app. Want to save a customer cart in POS and later open it to complete the sale on a different pos device? There's an app for that. Update: I am a pro subscriber and know I can save the cart on one POS device, but it's not possible to reopen that cart on a DIFFERENT POS device.",1,"Edited May 24, 2023",United States,2 months using the app
27325,Morphe Inc,"We specifically moved to Shopify because our old ecommerce did not have a POS component and our POS system was separate from ecommerce. We decided that having both in one was a win win situation. Well, after we moved our website over successfully (SHOPIFY REALLY IS THE BEST ECOMMERCE SOLUTION!!!!), we decided to start tackling the POS side and came to discover it is woefully lacking. For example, I don't want our employees to add any discount code but rather to select from discount codes I pre-create. It doesn't even offer that. Anyone can give any discount they want and word it any name they want. It's cray cray- so in the end, we have decided we love the Shopify website and we love our eCommerce solution so I am actively looking for a way that both of those can integrate rather than using Shopify's POS. I really hope they can make it better and stronger in the long run.",2,"July 21, 2015",United States,7 months using the app
178100,Coquetry Clothing,We have been trying to get this to work for over a week.  Service/support for this product is a joke.  This has been a HUGE waste of time for us.,1,"October 22, 2017",United States,About 2 months using the app
673599,TheShoeParlour,"The point of sale app is very useful for seeing what orders have been made and for viewing analytics about the sales on that particular day such as the top products by net sales and the net payments by type. The point of sale also offers to set up custom payment methods such as a different credit card reader and gift vouchers for example which is very useful.
 The app is very convenient as it can be used on the ipad/till in store and can be downloaded on phones too which allows us to see how the store is doing from our mobile devices if we are not in the store.
 The only issue with the app is sometimes if we add new products to Shopify it does not sync properly and some products do not show up on the point of sale or some variants don't come up such as certain sizes could be missing, even though they are perfect and correct in Shopify and on our website. The only solution we found to this issue was to delete and uninstall the app and reinstall it and it seemed to have fixed it.
 Overall I would recommend the point of sale app, it takes a bit of time to get used to as it is quite different from a regular till and might take a bit of technology knowledge to get used to it, but once you get used to it and give it some time it is very handy to use and handy to keep track of everything happening in your shop. You can also see the orders that have been made online and in store and can filter through them which is another great feature.",4,"December 16, 2020",Ireland,3 months using the app
521249,Waller BMX,"Terrible app. The worst for us being that you cannot increase prices when selling in store and therefore have to give away money. Online prices are usually less due to the overheads. In store we need to charge more and the app doesn't allow you to increase the price thus we lose money on each instore sale. Could be fixed so easily by the guys in tech! SO for me, you get one star.",1,"March 20, 2020",United Kingdom,About 1 month using the app
672352,sbnature Store,"***Helpful to a point. But will take YOUR tech-savviness to be successful***
 The App is helpful as it means I only have 1 inventory between my online and in-store shoppers. I also like how mobile it is, and how quick it is to checkout. My 2-star deduction is because sometimes it takes a minute or two for things to sync between the Shopify admin and POS. Something might scan and be found through search in the admin interface but when attempting to scan or search through the POS, it won't find it. This has forced us to use the Custom Sale option but means we have to backtrack and fix quantities later-- so it's like i have two inventories again. The support is fine- they are always available but sometimes we get lost in translation and they often have scripted responses that are frustrating, as it feels they're not really hearing me and my needs, but trying to get 5 Star survey results. I was sifted through several ""launch specialists"" when I was converting systems and it was tough to feel helped as I had to reexplain and reintroduce my progress to several people. Eventually, I just stopped asking as they seemed too busy or uninvested. I would call instead of email as email tickets can take several days or they don't answer at all. Other updates I'd like to see: Making a specific collection ""non-discountable"" as we offer a ""member"" discount for people every day, but some items' profit margins are too narrow to apply an additional discount. So my staff needs to outsmart the system. Secondly, a connection to Blackbaud would be awesome as I could load or view my members through there. Finally, as a non-profit Museum, this has been an inexpensive way to stay in modern times but our store has a lot of products (5000+) available that it seems Shopify struggles to update or keep track of seamlessly.",3,"December 13, 2020",United States,6 months using the app
673407,MODA Venice,"A core app for any retail except greedy Shopify wants you to pay a very basic feature: exchanges… Yes, you can’t create an exchange with the free version of this application. Another basic feature that they want you to pay for is to put your own logo on receipts. Also, the app won’t sync your products sometimes.",1,"Edited December 15, 2020",United States,About 1 month using the app
793105,KeiStone Jewelry,used this for my first popup shop and it couldnt've been easier. what an advantage it was for me to be able to accept card payments at that event! LOVE that i can keep track of customers and make notes to remember them later,5,"September 27, 2021",United States,10 days using the app
143217,Outdoorstockroom,"The app works ok on Android.  It is a little bit behind the IOS app.  Android is a far superior platform and the apps should have the same funtionality.  The Android app is missing grid view for products.  There is only a list view which is not very screen efficient.  The Android app also doesn't support any of the retail package features.  Please fix this as quick as possible.  I would like to see a PC version of this app too.  That would help when at a trade or craft show.  A seller could do everything from a laptop ie take payments, print receipts from full size printer.  Right now the only thing I could see is take the order from Android POS app, and print the receipt from the laptop.  Seems clunky.",3,"Edited June 24, 2017",United States,5 months using the app
468814,Furr Baby Luv,The app updated on the 31st of October.  Can no longer sync with my store on my Android.  This is a horrible situation.,1,"November 2, 2019",United States,About 1 month using the app
769252,Perrystead Dairy,"Greedy garbage. No features on purpose because they think that this will surely entice you to pay an exuberant monthly fee. You have to enter credit card numbers manually digit by digit (no camera) because in addition to the subscription fee, the monthly POS fee, AND Shopify dipping into your sales for CC processing... oh, they *JUST HAVE* to also get you on a $29 card reader, an unnecessary piece of hardware shipped by mail. It's like a test to see how far they can go in establishing an abusive relationship. Yuck, yuck yuck. No thanks",1,"July 30, 2021",United States,About 1 month using the app
336874,Lincoln City Gifts,"I use this for my POS in my retail store. It works well on everything accept discounts. It will not apply automatic discounts in the POS. I hate this because I know all the programming is there, as it does it in the online store. Why not the POS???",3,"November 19, 2018",United States,4 months using the app
241105,Kc Chiefs Store,"Online and POS might as well be from 2 different companies.  Other than inventory and customer, they don't behave the same.  Couldn't find any Apps from the app store that worked on POS (and if they do, there's no easy way to find the apps that work on both).  Their online solution is ok when coupled with the 3rd party apps of the app store but they shouldn't promote themselves as being cross-channel...they're not even close.",1,"April 6, 2018",United States,29 days using the app
1073054,Mollies Make And Create,"Do not use this app if:
 You deal with a lot of customers a day, this will add minutes to every transaction just adding barcoded items to the cart because it doesn't do it automatically once a product is scanned.  You have lots of products with variants that you have to rely on checking the SKU a lot because they don't have barcodes, or the differences are not obvious in the title or photo. The SKU and barcode is not visible on the first screen when searching for a product. You have to click on each product variant to see the SKU number. Bummer if you don't pick the right one on the first or second try. ˜ Sadly, I really enjoy stocky so now I'm stuck with POSpro because they don't do them separately and now, I have to pay for another POS app on top of it. Sigh..  Note to the Shopify retail team: I suggest you pop into a couple of stores that use this app and process transactions for half a day at each, you will soon realise how frustrating it is.  Also, why is POS not available on a web browser? We all have computers already, why are you forcing people to have to buy another piece of hardware?!",1,"April 5, 2023",New Zealand,28 days using the app
760488,Landmark Society,"Very intuitive, and where I can't find something, the search and help functions get me to it quickly.",5,"July 7, 2021",United States,6 days using the app
1122839,Vision K9 Company,"Why can't we choose the currency on the POS?  I am in Canada but I chose to have my store currency in USD.  When I am selling at an event, it does not give me the option to choose Canadian funds. Very frustrating.",1,"June 23, 2023",Canada,25 days using the app
7177,Head 2 Brain,I wonder if shopify is interested in manipulate Multiple Inventory and also Store Transfers! This would be really helpful! The User experience is great! you need to work more on the inventory stuff!,3,"September 29, 2013",Mexico,3 months using the app
741168,relishlifestyle,awful service. Downloaded as per advise from Shopify who hosts our website. 2 weeks later they have removed loads of simple features like daily takings report & asking £89 a month. So the classic is basically useless. Will be looking for a new website provider & pos system that isn't a rip off,1,"May 19, 2021",United Kingdom,23 days using the app
802610,Scent and Psyche,I decided to use Shopify for POS and it has been a great way to link my website and in-person sales. Shopify integrates with all of my accounting and marketing tools! Great job!,4,"October 20, 2021",United States,About 1 month using the app
663923,Venus Envy,"We switched to Shopify POS so that we could have more cohesive inventory and data management between our online store and brick and mortar. It's okay, but lacking in some significant areas. Pros: -Fairly intuitive to use/teach staff
 -Easy search
 -Stocky is overall a good inventory management system, despite a few small complaints Cons:
 -No function to honour Status Cards/Tax Exemptions in Canada (which I believe may be illegal in Ontario)
 -Unable to edit any product details/add bar codes/adjust stock/change price etc. inside the POS app, which makes a lot more work for managers and creates many issues/errors
 -I was told I would have dedicated ""set-up support"" but it seems that that person's job was just to email me links and direct me to the general help line
 -Support staff are unevenly trained - a few times I've called with a specific question and received multiple different answers from different people
 -No ""Void"" function and returns/exchanges are unnecessarily complicated Overall, it doesn't feel like there were many people consulted who actually work in retail. It would be a lot more convenient to stay with Shopify, so I hope it improves.",2,"November 26, 2020",Canada,3 months using the app
51086,Gas City Vapes,"So I have one huge complaint about Shopify POS,  to me it is almost a deal breaker.  When you have multiple employees that have their own login you are able to give them limited permissions which is exactly what should happen but one of the things they are still able to see is your register shifts.  Register shifts log your day to day sales and daily profits,  why on earth do I want my Employees to see exactly how much my store is making?  This should be private information that only I should get to see!  Please fix this issue",2,"May 23, 2016",Canada,3 months using the app
869062,sumasmoda,"It is better than anything we have used before. Quickly print, easy to use and in PRO plan we have almost everything we need from a POS. We only miss a credit refund option (gift card for a refund can´t be created directly from POS)",4,"March 24, 2022",Spain,About 1 month using the app
701515,Alpsport,"The most basic functionality required for a serviceable POS system has been removed in the latest version, and is not even available on the Pro plan. Particularly baffling was the decision to remove the ability to create a new product from the POS app. This now has to be done by switching between different apps. When an item doesn't scan and you have a queue of customers waiting, you need to be able to process an ad hoc sale quickly. Shopify's solution is to perform a Custom Sale. Unfortunately, there's no way to allocate a cost to the Custom Sale, either at the time or after the fact, so the system assumes a 100% profit margin. Not good for reporting. If you have a physical shop, steer clear.",1,"February 18, 2021",Australia,17 days using the app
761996,Phases Men's Fashion,"The POS has really come a long way! Super easy to make sales, split payments, exchange, etc. However - the end-of-day process is woeful! Small businesses need some flexibility to just print an X report (totals for the day - doesn't reset) and a Z Report (Resets the totals) There needs to be some configuration to allow stores to pick and choose if they want the whole cash up/till drawer balancing option. Anyways - I'm sure it'll come good in the end. Here to help if you need more feedback or detail on the cash-up process.",3,"Edited July 11, 2021",Australia,About 2 months using the app
480540,Bow Hill Blueberries,We would switch our 4 locations to Shopify POS (we use Shopify for our online sales) but they still do not offer fractional quantities so we can sell items by weight. Many other iPad POS systems offer this feature. I have put in a feature request for several years but no offerings yet. There is a new add on App that will allow fractional quantities but it loads too slow to use it. The add on apps in Shopify POS are very slow to load. We need to check out our customers quicker.,1,"November 30, 2019",United States,11 days using the app
685934,Soda Pop Bros ,First off is you run Android at all (like most of the world does) don't bother with this absolute trash system. The level of glitches and headache you will incur is on another level. At this point I'm looking to move from Shopify entirely as it's one of the worst at every aspect of E-Commerce or POS.,1,"January 16, 2021",Canada,10 days using the app
268824,Hojicha Co,"Very easy to use, thanks for the free dongle.",5,"June 11, 2018",Canada,2 days using the app
6711,Whimsigirl Design,"Ive been using it in-store for a few days. Great alternative to Vend although some features do need to be added on. 
 Using my own Credit Card terminal without a problem. Just have to do the processing separately on the terminal and not on the iPad.",4,"September 2, 2013",Malaysia,15 days using the app
316131,Mardina Safiyya ,"Did not sync with my products on the store. Truly excited at first, but once installed, regret it that much..",1,"October 4, 2018",Malaysia,7 days using the app
787201,A Perfect Shirt,"Is it possible to rate this app lower than a one? My card reader arrived 36 hours ago. I attempted to use the card reader for an event. It did not function. Contacted tech support. The app and the reader continued to fail to process credit card transactions. Contacted tech support the same day, transferred to 3 different individuals. Requested a return and refund. They said that they will INVESTIGATE. This is contrary to what is posted on their website. They indicate a product can be returned within 30 DAYS. I REQUESTED A RETURN WITHIN 36 HOURS (after 3 tech support calls) AND THEY HAVE REFUSED THIS REQUEST. The service which accompanies this product is POOR and substandard. If you are a business, SAVE YOURSELF THE EMBARRSAMENT and DO NOT INSTALL THIS APP or the purchase the hardware. I actually had to DECLINE PAYMENT because the app and the hardware failed! Don't do it. I lost income, seek an alternative.",1,"September 13, 2021",United States,4 days using the app
6707,Atlanta Vapor,"I agree with Vape Dojo, this is an awesome app. Sadly we can not use it... Please update it asap :)",5,"September 2, 2013",United States,About 21 hours using the app
568542,Kitchen Store & More,"8/23 Update:  Still rating 2 stars due to the amount of development needed.  We are functioning, but I would not use this POS if it were not for the website and gift registry ap we use.  Staff permissions still needs a significant overhaul.  I am happy to say that the receipts have improved.  Still no customization option for me as the user, but the developers have removed the ""double name"" issue.  Our largest issue after two months of use though is the return/exchange issue.  We still have a separate ""old"" register to process returns as shopify does not offer a ""real world"" brick and motar solution for returns/exchanges.  The ap needs a manager override return options that allows a ""custom return.""  Inventory can be adjusted after the fact, but it is just not realistic to hunt for a previous order or an order that was processed prior to using shopify.  The return option offered may work for brand new businesses who are starting fresh with e-commerce, but it is not functional for established brick and motar expanding to ecommerce.  Looking forward to a solution on this major oversight. June 2020: The POS app has A LOT of room for development such as staff permissions.  I should be able to limit who can process a return/refund/exchange or limit the type of discount a staff member can provide.  But the top of the list is the physical receipts.  I need better customization options.  Customers are confused by the way taxes are broken out.  My logo which include my store name is top of the receipt to be followed by the same store name that I can't remove is weird.  And the receipts are two miles long because I can't edit the font size in the header or footer where I need to list my store's return policy.",2,"Edited August 23, 2020",United States,12 days using the app
